sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mesano_cnm1,mesano_sent,casos_novos_2026,julgados_2026,prim_sent2026,suspensos_2026,dessobrestados_2026,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_ant,julgm2_ant,suspm2_ant,desom2_ant,cumprimento_meta2ant,distm4_a,julgm4_a,suspm4_a,cumprimento_meta4a,distm4_b,julgm4_b,suspm4_b,cumprimento_meta4b
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Mar 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Mar 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Mar 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Mar 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,NA NA,37,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Nov 2012,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Nov 2014,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Nov 2016,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Nov 2017,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Nov 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Nov 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Nov 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Nov 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Nov 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Nov 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Nov 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Nov 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Out 2014,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Out 2016,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Out 2017,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Out 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Out 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Out 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Out 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Out 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Out 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Out 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Out 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Set 2016,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Set 2017,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Set 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Set 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Set 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Set 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Set 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Set 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Set 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,Dez 2025,Set 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Abr 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Abr 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Abr 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Abr 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Abr 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Abr 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Ago 2016,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Ago 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Ago 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Ago 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Ago 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Ago 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Dez 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Dez 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Dez 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Dez 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Dez 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Dez 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Dez 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Fev 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Fev 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Fev 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Fev 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Fev 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Fev 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jan 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jan 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jan 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jan 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jan 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jan 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jan 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jul 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jul 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jul 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jul 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jul 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jul 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jul 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jun 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jun 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jun 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jun 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jun 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Jun 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Mai 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Mai 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Mai 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Mai 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Mai 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Mai 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Mar 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Mar 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Mar 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Mar 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Mar 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Mar 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,NA NA,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Nov 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Nov 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Nov 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Nov 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Nov 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Out 2014,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Out 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Out 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Out 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Out 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Out 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Out 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Set 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Set 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Set 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Set 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Set 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Set 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43185,GABINETE DO JURISTA I,,Set 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Abr 2014,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Abr 2015,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Abr 2016,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Abr 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Abr 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Abr 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Abr 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Abr 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Abr 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Abr 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Abr 2025,0,0,1,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Ago 2016,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Ago 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Ago 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Ago 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Ago 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Ago 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Ago 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Ago 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Ago 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Dez 2013,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Dez 2015,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Dez 2017,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-SP,Conhecimento não criminal,Justiça Eleitoral,G2,SP,SAO PAULO,43186,GABINETE DO JURISTA II,Dez 2025,Dez 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
